year,dataset,command,count
2012,GMBFFE,replace,6
2012,OP5PHF,generate,6
2012,UQKOHY,stphtest,6
2012,UQKOHY,inspect,6
2012,0KHVQZ,list,6
2016,XN7EFD,import,6
2016,XN7EFD,clear,6
2016,XTO8SK,scalar,6
2016,QMLLSF,prais,6
2017,HEOFUS,graph,6
2017,HEOFUS,estimates:store,6
2017,EMTSV8,regress,6
2017,EMTSV8,mat2txt,6
2017,EMTSV8,version,6
2017,MEPAHF,tabulate,6
2017,WDXEXO,use,6
2014,25831,estout,5
2014,25773,regress,5
2010,AVHTOB,nbreg,5
2010,KUUULZ,use,5
2015,29529,sort,5
2015,29529,twoway,5
2015,29290,summarize,5
2015,29530,logit,5
2015,29538,nbreg,5
2015,29539,xtlogit,5
2015,29539,relogit,5
2015,29539,scalar,5
2015,29536,lroc,5
2018,0I3LBI,set,5
2018,0I3LBI,merge,5
2018,MKKIL2,twoway,5
2018,UCO1ZT,use,5
2018,UCO1ZT,if,5
2018,T73AGU,summarize,5
2018,T73AGU,pca,5
2018,T73AGU,forvalues,5
2018,T73AGU,local,5
