year,dataset,command,count
2019,YGUHTD,factor,6
2019,38BFML,areg,6
2019,D64FNB,tsset,6
2019,TI5BPV,egen,6
2019,SEOCQ0,tabulate,6
2019,EKZQSZ,margins,6
2019,EKZQSZ,preserve,6
2019,EKZQSZ,restore,6
2019,DHZBAB,predict,6
2016,22636,use,6
2016,22636,egen,6
2016,22636,matrix,6
2016,22636,dprobit,6
2016,QR73H6,xtreg,6
2016,QWXPUA,keep,6
2017,RAMHWP,eststo,6
2017,RAMHWP,esttab,6
2017,EY2I6M,test,6
2017,OJQJRM,set,6
2017,V7SQRW,replace,6
2017,KBRXOR,leebounds,6
2017,VHNHHN,keep,6
2017,KGOUYI,display,6
2017,KGOUYI,egen,6
2017,1QZ0JZ,twoway,6
2017,1QZ0JZ,graph,6
2017,ILZ5QL,estimates:clear,6
2017,ILZ5QL,save,6
2017,X0ZPH4,summarize,6
2017,X0ZPH4,shell,6
2017,X0ZPH4,count,6
2017,MYSRXT,eststo,6
2017,MYSRXT,egen,6
2017,MYSRXT,replace,6
2017,X7AMNO,sort,6
2014,26937,graph,5
2015,K7292I,set,5
2015,K7292I,foreach,5
2015,K7292I,order,5
2015,IUG2C4,append,5
2018,HHMXU3,display,5
2018,SAPQYS,format,5
2018,SAPQYS,if,5
2018,SAPQYS,logit,5
2018,RUQ2KP,cibar,5
2018,03CDTK,preserve,5
2018,03CDTK,collapse,5
2018,03CDTK,sort,5
2018,03CDTK,labmask,5
2018,03CDTK,eclplot,5
2018,03CDTK,restore,5
2018,AL1A4Q,use,5
2018,KZIXI0,foreach,5
2018,SJ8ER9,estimates:clear,5
2018,SJ8ER9,log,5
2018,SJ8ER9,else,5
2018,SJ8ER9,tabulate,5
2018,SJ8ER9,final_loop,5
2018,AI3VM8,order,5
2018,AI3VM8,move,5
2018,DQZXQB,clear,5
2018,DQZXQB,append,5
2018,DQZXQB,display,5
2018,DQZXQB,tabstat,5
2018,JSR0OE,xtreg,5
2018,SNW8PV,generate,5
2018,AJHFHU,collapse,5
2018,VNHM17,post,5
2018,E7OQEY,clear,5
2018,E7OQEY,cd,5
2018,VTUSLV,format,5
2018,YDSRWF,use,5
2018,YDSRWF,factor,5
2018,YDSRWF,predict,5
2018,YDSRWF,global,5
2018,TTE3SQ,sort,5
2018,TTE3SQ,rename,5
2018,UJYEAD,twoway,5
2013,23402,replace,5
2019,VKOMCK,order,5
2019,VKOMCK,display,5
2019,VKOMCK,format,5
2019,VKOMCK,collapse,5
